id,image_url
me-410a_group,https://static.encyclopedia.warthunder.com/slots/me-410a_group.png
me-410a-1,https://static.encyclopedia.warthunder.com/slots/me-410a-1.png
me-410b-1,https://static.encyclopedia.warthunder.com/slots/me-410b-1.png
do_335_group,https://static.encyclopedia.warthunder.com/slots/do_335_group.png
do_335a_1,https://static.encyclopedia.warthunder.com/slots/do_335a_1.png
do_335a_0,https://static.encyclopedia.warthunder.com/slots/do_335a_0.png
fw-190f-8,https://static.encyclopedia.warthunder.com/slots/fw-190f-8.png
me-262a-1a_u4,https://static.encyclopedia.warthunder.com/slots/me-262a-1a_u4.png
me-262a-1a_early,https://static.encyclopedia.warthunder.com/slots/me-262a-1a_early.png
f-84f_germany,https://static.encyclopedia.warthunder.com/slots/f-84f_germany.png
mig_23bn,https://static.encyclopedia.warthunder.com/slots/mig_23bn.png
su_22um3k,https://static.encyclopedia.warthunder.com/slots/su_22um3k.png
su_22m4,https://static.encyclopedia.warthunder.com/slots/su_22m4.png
do_17_group,https://static.encyclopedia.warthunder.com/slots/do_17_group.png
do_17e_1,https://static.encyclopedia.warthunder.com/slots/do_17e_1.png
do_17z_2,https://static.encyclopedia.warthunder.com/slots/do_17z_2.png
he_111_bv_138_group,https://static.encyclopedia.warthunder.com/slots/he_111_bv_138_group.png
he_115c_1,https://static.encyclopedia.warthunder.com/slots/he_115c_1.png
bv-138c-1,https://static.encyclopedia.warthunder.com/slots/bv-138c-1.png
he-111h-2,https://static.encyclopedia.warthunder.com/slots/he-111h-2.png
fw_200c_1,https://static.encyclopedia.warthunder.com/slots/fw_200c_1.png
ju-88a_group,https://static.encyclopedia.warthunder.com/slots/ju-88a_group.png
ju-88a-1,https://static.encyclopedia.warthunder.com/slots/ju-88a-1.png
ju-88a-4,https://static.encyclopedia.warthunder.com/slots/ju-88a-4.png
he-111h_group,https://static.encyclopedia.warthunder.com/slots/he-111h_group.png
he-111h-6,https://static.encyclopedia.warthunder.com/slots/he-111h-6.png
he-111h-16_winter,https://static.encyclopedia.warthunder.com/slots/he-111h-16_winter.png
me_264,https://static.encyclopedia.warthunder.com/slots/me_264.png
do_217e_group,https://static.encyclopedia.warthunder.com/slots/do_217e_group.png
do_217e_2,https://static.encyclopedia.warthunder.com/slots/do_217e_2.png
do_217e_4,https://static.encyclopedia.warthunder.com/slots/do_217e_4.png
do_217k_group,https://static.encyclopedia.warthunder.com/slots/do_217k_group.png
do_217k_1,https://static.encyclopedia.warthunder.com/slots/do_217k_1.png
do_217m_1,https://static.encyclopedia.warthunder.com/slots/do_217m_1.png
ju-188a-2,https://static.encyclopedia.warthunder.com/slots/ju-188a-2.png
he-177a-5,https://static.encyclopedia.warthunder.com/slots/he-177a-5.png
arado_234_group,https://static.encyclopedia.warthunder.com/slots/arado_234_group.png
arado-234,https://static.encyclopedia.warthunder.com/slots/arado-234.png
arado-234c-3,https://static.encyclopedia.warthunder.com/slots/arado-234c-3.png
il_28_german,https://static.encyclopedia.warthunder.com/slots/il_28_german.png
hunter_f58a_1971_switzerland,https://static.encyclopedia.warthunder.com/slots/hunter_f58a_1971_switzerland.png
mirage_3s_c70_switzerland,https://static.encyclopedia.warthunder.com/slots/mirage_3s_c70_switzerland.png
f-5e_switzerland,https://static.encyclopedia.warthunder.com/slots/f-5e_switzerland.png
fa_18c_late_switzerland,https://static.encyclopedia.warthunder.com/slots/fa_18c_late_switzerland.png
bf-109a_1,https://static.encyclopedia.warthunder.com/slots/bf-109a_1.png
ju-87r-2_snake,https://static.encyclopedia.warthunder.com/slots/ju-87r-2_snake.png
fiat_cr42_marcolin,https://static.encyclopedia.warthunder.com/slots/fiat_cr42_marcolin.png
fiat_group,https://static.encyclopedia.warthunder.com/slots/fiat_group.png
fiat_cr42,https://static.encyclopedia.warthunder.com/slots/fiat_cr42.png
fiat_g50_seria2,https://static.encyclopedia.warthunder.com/slots/fiat_g50_seria2.png
fiat_g50_seria7as,https://static.encyclopedia.warthunder.com/slots/fiat_g50_seria7as.png
mc200_group,https://static.encyclopedia.warthunder.com/slots/mc200_group.png
mc200_serie3,https://static.encyclopedia.warthunder.com/slots/mc200_serie3.png
mc200_serie7,https://static.encyclopedia.warthunder.com/slots/mc200_serie7.png
mc-202,https://static.encyclopedia.warthunder.com/slots/mc-202.png
he_112b_1,https://static.encyclopedia.warthunder.com/slots/he_112b_1.png
il_2_1942_luftwaffe,https://static.encyclopedia.warthunder.com/slots/il_2_1942_luftwaffe.png
bf-110c-6,https://static.encyclopedia.warthunder.com/slots/bf-110c-6.png
yak-1b_luftwaffe,https://static.encyclopedia.warthunder.com/slots/yak-1b_luftwaffe.png
bv-238,https://static.encyclopedia.warthunder.com/slots/bv-238.png
p-47d_16_re_germany,https://static.encyclopedia.warthunder.com/slots/p-47d_16_re_germany.png
ta_154a_1,https://static.encyclopedia.warthunder.com/slots/ta_154a_1.png
fw_190a_5_u14,https://static.encyclopedia.warthunder.com/slots/fw_190a_5_u14.png
bf-109g-2_romania,https://static.encyclopedia.warthunder.com/slots/bf-109g-2_romania.png
he_219a_7,https://static.encyclopedia.warthunder.com/slots/he_219a_7.png
do_335b_2,https://static.encyclopedia.warthunder.com/slots/do_335b_2.png
tempest_mkv_luftwaffe,https://static.encyclopedia.warthunder.com/slots/tempest_mkv_luftwaffe.png
ju-288c,https://static.encyclopedia.warthunder.com/slots/ju-288c.png
he-177a-3,https://static.encyclopedia.warthunder.com/slots/he-177a-3.png
me-262a1_u1,https://static.encyclopedia.warthunder.com/slots/me-262a1_u1.png
sea_hawk_mk100,https://static.encyclopedia.warthunder.com/slots/sea_hawk_mk100.png
fiat_g91_r4_german,https://static.encyclopedia.warthunder.com/slots/fiat_g91_r4_german.png
hunter_f58_switzerland,https://static.encyclopedia.warthunder.com/slots/hunter_f58_switzerland.png
mig-21_sps_k,https://static.encyclopedia.warthunder.com/slots/mig-21_sps_k.png
mig-21_bis_lazur,https://static.encyclopedia.warthunder.com/slots/mig-21_bis_lazur.png
tornado_ids_de_wtd61,https://static.encyclopedia.warthunder.com/slots/tornado_ids_de_wtd61.png
su_22m4_de_wtd61,https://static.encyclopedia.warthunder.com/slots/su_22m4_de_wtd61.png
tornado_ids_de_mfg,https://static.encyclopedia.warthunder.com/slots/tornado_ids_de_mfg.png
fa_18c_switzerland,https://static.encyclopedia.warthunder.com/slots/fa_18c_switzerland.png
he51b_2w,https://static.encyclopedia.warthunder.com/slots/he51b_2w.png
arado-196a-3,https://static.encyclopedia.warthunder.com/slots/arado-196a-3.png
fw-189a-1,https://static.encyclopedia.warthunder.com/slots/fw-189a-1.png
bf-109c_1_promo,https://static.encyclopedia.warthunder.com/slots/bf-109c_1_promo.png
fokker_d7,https://static.encyclopedia.warthunder.com/slots/fokker_d7.png
zeppelin,https://static.encyclopedia.warthunder.com/slots/zeppelin.png
wellington_mk1c_luftwaffe,https://static.encyclopedia.warthunder.com/slots/wellington_mk1c_luftwaffe.png
he_112b_2,https://static.encyclopedia.warthunder.com/slots/he_112b_2.png
h-75a-2_finland,https://static.encyclopedia.warthunder.com/slots/h-75a-2_finland.png
bf-109e-7,https://static.encyclopedia.warthunder.com/slots/bf-109e-7.png
sm_79_group,https://static.encyclopedia.warthunder.com/slots/sm-79_group.png
sm_79_1936,https://static.encyclopedia.warthunder.com/slots/sm_79_1936.png
sm_79_1939,https://static.encyclopedia.warthunder.com/slots/sm_79_1939.png
sm_79_1941,https://static.encyclopedia.warthunder.com/slots/sm_79_1941.png
sm_79_1943,https://static.encyclopedia.warthunder.com/slots/sm_79_1943.png
sm_79_iar,https://static.encyclopedia.warthunder.com/slots/sm_79_iar.png
sm_79_1937,https://static.encyclopedia.warthunder.com/slots/sm_79_1937.png
sm_79_1942,https://static.encyclopedia.warthunder.com/slots/sm_79_1942.png
hs-129b-2_romania,https://static.encyclopedia.warthunder.com/slots/hs-129b-2_romania.png
p-47d_luftwaffe,https://static.encyclopedia.warthunder.com/slots/p-47d_luftwaffe.png
la-5fn_luftwaffe,https://static.encyclopedia.warthunder.com/slots/la-5fn_luftwaffe.png
bv-155b-1,https://static.encyclopedia.warthunder.com/slots/bv-155b-1.png
bf-109z,https://static.encyclopedia.warthunder.com/slots/bf-109z.png
ju-388j,https://static.encyclopedia.warthunder.com/slots/ju-388j.png
fw-190c,https://static.encyclopedia.warthunder.com/slots/fw-190c.png
fw-190d-13,https://static.encyclopedia.warthunder.com/slots/fw-190d-13.png
he-162a-1,https://static.encyclopedia.warthunder.com/slots/he-162a-1.png
me-262a-2a,https://static.encyclopedia.warthunder.com/slots/me-262a-2a.png
ffa_p16,https://static.encyclopedia.warthunder.com/slots/ffa_p16.png
f-4f,https://static.encyclopedia.warthunder.com/slots/f-4f.png
mig_23mf_germany,https://static.encyclopedia.warthunder.com/slots/mig_23mf_germany.png
germ_destroyer_class1924_leopard1932,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_class1924_leopard1932.png
germ_destroyer_class1934a_1944,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_class1934a_1944.png
germ_destroyer_class1934a_1940,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_class1934a_1940.png
germ_destroyer_class1936a_mob_z32,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_class1936a_mob_z32.png
germ_destroyer_class1936c_z46,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_class1936c_z46.png
germ_cruiser_leipzig_nurnberg_group,https://static.encyclopedia.warthunder.com/slots/germ_cruiser_leipzig_nurnberg_group.png
germ_cruiser_leipzig,https://static.encyclopedia.warthunder.com/slots/germ_cruiser_leipzig.png
germ_cruiser_nurnberg,https://static.encyclopedia.warthunder.com/slots/germ_cruiser_nurnberg.png
germ_cruiser_admiral_hipper,https://static.encyclopedia.warthunder.com/slots/germ_cruiser_admiral_hipper.png
germ_battleship_westfalen,https://static.encyclopedia.warthunder.com/slots/germ_battleship_westfalen.png
germ_battleship_helgoland,https://static.encyclopedia.warthunder.com/slots/germ_battleship_helgoland.png
germ_battleship_kaiser,https://static.encyclopedia.warthunder.com/slots/germ_battleship_kaiser.png
germ_battleship_bayern,https://static.encyclopedia.warthunder.com/slots/germ_battleship_bayern.png
germ_battleship_sachsen,https://static.encyclopedia.warthunder.com/slots/germ_battleship_sachsen.png
germ_battleship_bismarck,https://static.encyclopedia.warthunder.com/slots/germ_battleship_bismarck.png
germ_destroyer_class1939_t22,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_class1939_t22.png
germ_kanonenboot_k2,https://static.encyclopedia.warthunder.com/slots/germ_kanonenboot_k2.png
germ_destroyer_class1936_z20,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_class1936_z20.png
germ_destroyer_class1936b,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_class1936b.png
germ_cruiser_elbing,https://static.encyclopedia.warthunder.com/slots/germ_cruiser_elbing.png
germ_cruiser_emden_1944,https://static.encyclopedia.warthunder.com/slots/germ_cruiser_emden_1944.png
germ_cruiser_koln,https://static.encyclopedia.warthunder.com/slots/germ_cruiser_koln.png
germ_cruiser_admiral_graf_spee,https://static.encyclopedia.warthunder.com/slots/germ_cruiser_admiral_graf_spee.png
germ_battlecruiser_von_der_tann,https://static.encyclopedia.warthunder.com/slots/germ_battlecruiser_von_der_tann.png
germ_battlecruiser_derfflinger,https://static.encyclopedia.warthunder.com/slots/germ_battlecruiser_derfflinger.png
germ_battlecruiser_ersatz_yorck,https://static.encyclopedia.warthunder.com/slots/germ_battlecruiser_ersatz_yorck.png
germ_battleship_scharnhorst,https://static.encyclopedia.warthunder.com/slots/germ_battleship_scharnhorst.png
germ_destroyer_class1924_iltis,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_class1924_iltis.png
germ_destroyer_fletcher_zerstorer4,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_fletcher_zerstorer4.png
germ_destroyer_class1924_jaguar1941,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_class1924_jaguar1941.png
germ_destroyer_class1936c_z47,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_class1936c_z47.png
germ_destroyer_class1936_z20_karlgalster,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_class1936_z20_karlgalster.png
germ_cruiser_karlsruhe,https://static.encyclopedia.warthunder.com/slots/germ_cruiser_karlsruhe.png
germ_cruiser_prinz_eugen,https://static.encyclopedia.warthunder.com/slots/germ_cruiser_prinz_eugen.png
germ_battleship_nassau,https://static.encyclopedia.warthunder.com/slots/germ_battleship_nassau.png
germ_battleship_ostfriesland,https://static.encyclopedia.warthunder.com/slots/germ_battleship_ostfriesland.png
germ_battleship_gneisenau_380mm,https://static.encyclopedia.warthunder.com/slots/germ_battleship_gneisenau_380mm.png
germ_battleship_baden,https://static.encyclopedia.warthunder.com/slots/germ_battleship_baden.png
germ_destroyer_class1939_t31,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_class1939_t31.png
germ_destroyer_class1936a_z25,https://static.encyclopedia.warthunder.com/slots/germ_destroyer_class1936a_z25.png
germ_ls_class,https://static.encyclopedia.warthunder.com/slots/germ_ls_class.png
germ_s38,https://static.encyclopedia.warthunder.com/slots/germ_s38.png
germ_s38b,https://static.encyclopedia.warthunder.com/slots/germ_s38b.png
germ_s_100_class,https://static.encyclopedia.warthunder.com/slots/germ_s_100_class.png
germ_s_100_s_174_class,https://static.encyclopedia.warthunder.com/slots/germ_s_100_s_174_class.png
germ_pr_131,https://static.encyclopedia.warthunder.com/slots/germ_pr_131.png
germ_vs10_hydrofoil,https://static.encyclopedia.warthunder.com/slots/germ_vs10_hydrofoil.png
germ_mz_1,https://static.encyclopedia.warthunder.com/slots/germ_mz_1.png
germ_minelayer_drache,https://static.encyclopedia.warthunder.com/slots/germ_minelayer_drache.png
germ_type143_albatros,https://static.encyclopedia.warthunder.com/slots/germ_type143_albatros.png
germ_pr_206,https://static.encyclopedia.warthunder.com/slots/germ_pr_206.png
germ_rboot_r41,https://static.encyclopedia.warthunder.com/slots/germ_rboot_r41.png
germ_rboot_r130,https://static.encyclopedia.warthunder.com/slots/germ_rboot_r130.png
germ_rboot_r301,https://static.encyclopedia.warthunder.com/slots/germ_rboot_r301.png
germ_sf40_schwere_flakkampffaehre,https://static.encyclopedia.warthunder.com/slots/germ_sf40_schwere_flakkampffaehre.png
germ_sf40_leichte_flakkampffaehre,https://static.encyclopedia.warthunder.com/slots/germ_sf40_leichte_flakkampffaehre.png
germ_artilleriefahrprahm_typ_d1,https://static.encyclopedia.warthunder.com/slots/germ_artilleriefahrprahm_typ_d1.png
germ_artilleriefahrprahm_typ_d3,https://static.encyclopedia.warthunder.com/slots/germ_artilleriefahrprahm_typ_d3.png
germ_escort_typem1935,https://static.encyclopedia.warthunder.com/slots/germ_escort_typem1935.png
germ_type140_jaguar,https://static.encyclopedia.warthunder.com/slots/germ_type140_jaguar.png
germ_frigate_koln,https://static.encyclopedia.warthunder.com/slots/germ_frigate_koln.png
germ_rdm242,https://static.encyclopedia.warthunder.com/slots/germ_rdm242.png
germ_schutze_class,https://static.encyclopedia.warthunder.com/slots/germ_schutze_class.png
germ_kondor2_class,https://static.encyclopedia.warthunder.com/slots/germ_kondor2_class.png
germ_type152_hugin,https://static.encyclopedia.warthunder.com/slots/germ_type152_hugin.png
germ_type153_pfeil,https://static.encyclopedia.warthunder.com/slots/germ_type153_pfeil.png
germ_ls4_class,https://static.encyclopedia.warthunder.com/slots/germ_ls4_class.png
germ_km5,https://static.encyclopedia.warthunder.com/slots/germ_km5.png
germ_s_100_s204_lang,https://static.encyclopedia.warthunder.com/slots/germ_s_100_s204_lang.png
germ_vs8_hydrofoil,https://static.encyclopedia.warthunder.com/slots/germ_vs8_hydrofoil.png
germ_escort_typem1943,https://static.encyclopedia.warthunder.com/slots/germ_escort_typem1943.png
germ_skr_pr50_karl_marx,https://static.encyclopedia.warthunder.com/slots/germ_skr_pr50_karl_marx.png
germ_type143_bussard,https://static.encyclopedia.warthunder.com/slots/germ_type143_bussard.png
germ_s_700_s_701,https://static.encyclopedia.warthunder.com/slots/germ_s_700_s_701.png
germ_frigate_koln_lubeck,https://static.encyclopedia.warthunder.com/slots/germ_frigate_koln_lubeck.png
ussr_bt_5,https://static.encyclopedia.warthunder.com/slots/ussr_bt_5.png
ussr_bt_7_1937,https://static.encyclopedia.warthunder.com/slots/ussr_bt_7_1937.png
ussr_bt_7_m,https://static.encyclopedia.warthunder.com/slots/ussr_bt_7_m.png
ussr_t_50,https://static.encyclopedia.warthunder.com/slots/ussr_t_50.png
ussr_t_34_40_41_group,https://static.encyclopedia.warthunder.com/slots/ussr_t_34_40_41_group.png
ussr_t_34_1941_l_11,https://static.encyclopedia.warthunder.com/slots/ussr_t_34_1941_l_11.png
ussr_t_34_1941,https://static.encyclopedia.warthunder.com/slots/ussr_t_34_1941.png
ussr_t_34_42_group,https://static.encyclopedia.warthunder.com/slots/ussr_t_34_42_group.png
ussr_t_34_1942,https://static.encyclopedia.warthunder.com/slots/ussr_t_34_1942.png
ussr_t_34e_stz,https://static.encyclopedia.warthunder.com/slots/ussr_t_34e_stz.png
ussr_t_34_1941_57,https://static.encyclopedia.warthunder.com/slots/ussr_t_34_1941_57.png
ussr_t_34_85_d_5t,https://static.encyclopedia.warthunder.com/slots/ussr_t_34_85_d_5t.png
ussr_t_34_85_zis_53,https://static.encyclopedia.warthunder.com/slots/ussr_t_34_85_zis_53.png
ussr_t_44,https://static.encyclopedia.warthunder.com/slots/ussr_t_44.png
ussr_t_44_100,https://static.encyclopedia.warthunder.com/slots/ussr_t_44_100.png
ussr_t_54_group,https://static.encyclopedia.warthunder.com/slots/ussr_t_54_group.png
ussr_t_54_1947,https://static.encyclopedia.warthunder.com/slots/ussr_t_54_1947.png
ussr_t_54_1949,https://static.encyclopedia.warthunder.com/slots/ussr_t_54_1949.png
ussr_t_54_1951,https://static.encyclopedia.warthunder.com/slots/ussr_t_54_1951.png
ussr_t_55_group,https://static.encyclopedia.warthunder.com/slots/ussr_t_55_group.png
ussr_t_55a,https://static.encyclopedia.warthunder.com/slots/ussr_t_55a.png
ussr_t_62,https://static.encyclopedia.warthunder.com/slots/ussr_t_62.png
ussr_t_62_group,https://static.encyclopedia.warthunder.com/slots/ussr_t_62_group.png
ussr_t_55_amd_1,https://static.encyclopedia.warthunder.com/slots/ussr_t_55_amd_1.png
ussr_t_62m1,https://static.encyclopedia.warthunder.com/slots/ussr_t_62m1.png
ussr_t_72a,https://static.encyclopedia.warthunder.com/slots/ussr_t_72a.png
ussr_t_72b_group,https://static.encyclopedia.warthunder.com/slots/ussr_t_72b_group.png
ussr_t_72b,https://static.encyclopedia.warthunder.com/slots/ussr_t_72b.png
ussr_t_72b_1989,https://static.encyclopedia.warthunder.com/slots/ussr_t_72b_1989.png
ussr_t_90a,https://static.encyclopedia.warthunder.com/slots/ussr_t_90a.png
ussr_t_72b3_2011,https://static.encyclopedia.warthunder.com/slots/ussr_t_72b3_2011.png
ussr_t_72b3_arena_m,https://static.encyclopedia.warthunder.com/slots/ussr_t_72b3_arena_m.png
ussr_t_90m_2020,https://static.encyclopedia.warthunder.com/slots/ussr_t_90m_2020.png
ussr_t_26_1940,https://static.encyclopedia.warthunder.com/slots/ussr_t_26_1940.png
ussr_t_28_1938,https://static.encyclopedia.warthunder.com/slots/ussr_t_28_1938.png
ussr_t_28,https://static.encyclopedia.warthunder.com/slots/ussr_t_28.png
ussr_t_28e,https://static.encyclopedia.warthunder.com/slots/ussr_t_28e.png
ussr_kv_1_2_group,https://static.encyclopedia.warthunder.com/slots/ussr_kv_1_2_group.png
ussr_kv_1_l_11,https://static.encyclopedia.warthunder.com/slots/ussr_kv_1_l_11.png
ussr_kv_2_1939,https://static.encyclopedia.warthunder.com/slots/ussr_kv_2_1939.png
ussr_kv_1s,https://static.encyclopedia.warthunder.com/slots/ussr_kv_1s.png
ussr_kv_1_85_group,https://static.encyclopedia.warthunder.com/slots/ussr_kv_1_85_group.png
ussr_kv_1_zis_5,https://static.encyclopedia.warthunder.com/slots/ussr_kv_1_zis_5.png
ussr_kv_85,https://static.encyclopedia.warthunder.com/slots/ussr_kv_85.png
ussr_is_1,https://static.encyclopedia.warthunder.com/slots/ussr_is_1.png
ussr_is_2_1943,https://static.encyclopedia.warthunder.com/slots/ussr_is_2_1943.png
ussr_is_2_1944_group,https://static.encyclopedia.warthunder.com/slots/ussr_is_2_1944_group.png
ussr_is_2_1944,https://static.encyclopedia.warthunder.com/slots/ussr_is_2_1944.png
ussr_is_2_1944_321,https://static.encyclopedia.warthunder.com/slots/ussr_is_2_1944_321.png
ussr_is_3,https://static.encyclopedia.warthunder.com/slots/ussr_is_3.png
ussr_is_4m,https://static.encyclopedia.warthunder.com/slots/ussr_is_4m.png
ussr_t_10m,https://static.encyclopedia.warthunder.com/slots/ussr_t_10m.png
ussr_object_435,https://static.encyclopedia.warthunder.com/slots/ussr_object_435.png
ussr_t_64_group,https://static.encyclopedia.warthunder.com/slots/ussr_t_64_group.png
ussr_t_64a_1971,https://static.encyclopedia.warthunder.com/slots/ussr_t_64a_1971.png
ussr_t_64_b_1984,https://static.encyclopedia.warthunder.com/slots/ussr_t_64_b_1984.png
ussr_t_80b,https://static.encyclopedia.warthunder.com/slots/ussr_t_80b.png
ussr_t_80u,https://static.encyclopedia.warthunder.com/slots/ussr_t_80u.png
ussr_t_80bvm,https://static.encyclopedia.warthunder.com/slots/ussr_t_80bvm.png
ussr_t_26_4,https://static.encyclopedia.warthunder.com/slots/ussr_t_26_4.png
ussr_t_60_1941,https://static.encyclopedia.warthunder.com/slots/ussr_t_60_1941.png
ussr_t_70_1942,https://static.encyclopedia.warthunder.com/slots/ussr_t_70_1942.png
ussr_t_80,https://static.encyclopedia.warthunder.com/slots/ussr_t_80.png
ussr_asu_57,https://static.encyclopedia.warthunder.com/slots/ussr_asu_57.png
ussr_pt_76b,https://static.encyclopedia.warthunder.com/slots/ussr_pt_76b.png
ussr_asu_85,https://static.encyclopedia.warthunder.com/slots/ussr_asu_85.png
ussr_su_100p,https://static.encyclopedia.warthunder.com/slots/ussr_su_100p.png
ussr_btr_80a,https://static.encyclopedia.warthunder.com/slots/ussr_btr_80a.png
ussr_bmp_1_group,https://static.encyclopedia.warthunder.com/slots/ussr_bmp_1_group.png
ussr_bmp_1,https://static.encyclopedia.warthunder.com/slots/ussr_bmp_1.png
ussr_object_906,https://static.encyclopedia.warthunder.com/slots/ussr_object_906.png
ussr_bmp_2_group,https://static.encyclopedia.warthunder.com/slots/ussr_bmp_2_group.png
ussr_bmp_2,https://static.encyclopedia.warthunder.com/slots/ussr_bmp_2.png
ussr_object_685,https://static.encyclopedia.warthunder.com/slots/ussr_object_685.png
ussr_bmp_3_group,https://static.encyclopedia.warthunder.com/slots/ussr_bmp_3_group.png
ussr_bmp_3,https://static.encyclopedia.warthunder.com/slots/ussr_bmp_3.png
ussr_2s25,https://static.encyclopedia.warthunder.com/slots/ussr_2s25.png
ussr_2s25m,https://static.encyclopedia.warthunder.com/slots/ussr_2s25m.png
ussr_garford_putilov,https://static.encyclopedia.warthunder.com/slots/ussr_garford_putilov.png
ussr_su_5_1,https://static.encyclopedia.warthunder.com/slots/ussr_su_5_1.png
ussr_su_76m_1943,https://static.encyclopedia.warthunder.com/slots/ussr_su_76m_1943.png
ussr_zis_su_group,https://static.encyclopedia.warthunder.com/slots/ussr_zis_su_group.png
ussr_zis_30,https://static.encyclopedia.warthunder.com/slots/ussr_zis_30.png
ussr_su_57b,https://static.encyclopedia.warthunder.com/slots/ussr_su_57b.png
ussr_su_122,https://static.encyclopedia.warthunder.com/slots/ussr_su_122.png
ussr_zsu_29k,https://static.encyclopedia.warthunder.com/slots/ussr_zsu_29k.png
ussr_su_isu_152_group,https://static.encyclopedia.warthunder.com/slots/ussr_su_isu_152_group.png
ussr_su_152,https://static.encyclopedia.warthunder.com/slots/ussr_su_152.png
ussr_su_85_1943,https://static.encyclopedia.warthunder.com/slots/ussr_su_85_1943.png
ussr_isu_152,https://static.encyclopedia.warthunder.com/slots/ussr_isu_152.png
ussr_su_isu_122_group,https://static.encyclopedia.warthunder.com/slots/ussr_su_isu_122_group.png
ussr_su_85m,https://static.encyclopedia.warthunder.com/slots/ussr_su_85m.png
ussr_isu_122,https://static.encyclopedia.warthunder.com/slots/ussr_isu_122.png
ussr_isu_su_group,https://static.encyclopedia.warthunder.com/slots/ussr_isu_su_group.png
ussr_isu_122s,https://static.encyclopedia.warthunder.com/slots/ussr_isu_122s.png
ussr_su_100_1945,https://static.encyclopedia.warthunder.com/slots/ussr_su_100_1945.png
ussr_2s_group,https://static.encyclopedia.warthunder.com/slots/ussr_2s_group.png
ussr_2s1,https://static.encyclopedia.warthunder.com/slots/ussr_2s1.png
ussr_2s3m,https://static.encyclopedia.warthunder.com/slots/ussr_2s3m.png
ussr_su_122_54,https://static.encyclopedia.warthunder.com/slots/ussr_su_122_54.png
ussr_object_268,https://static.encyclopedia.warthunder.com/slots/ussr_object_268.png
ussr_2s19_m1,https://static.encyclopedia.warthunder.com/slots/ussr_2s19_m1.png
ussr_it_1,https://static.encyclopedia.warthunder.com/slots/ussr_it_1.png
ussr_9p149,https://static.encyclopedia.warthunder.com/slots/ussr_9p149.png
ussr_object_775,https://static.encyclopedia.warthunder.com/slots/ussr_object_775.png
ussr_9p157,https://static.encyclopedia.warthunder.com/slots/ussr_9p157.png
ussr_gaz_4m,https://static.encyclopedia.warthunder.com/slots/ussr_gaz_4m.png
ussr_gaz_dshk,https://static.encyclopedia.warthunder.com/slots/ussr_gaz_dshk.png
ussr_gaz_mm_72k,https://static.encyclopedia.warthunder.com/slots/ussr_gaz_mm_72k.png
ussr_btr_zis_group,https://static.encyclopedia.warthunder.com/slots/ussr_btr_zis_group.png
ussr_btr_152a,https://static.encyclopedia.warthunder.com/slots/ussr_btr_152a.png
ussr_zis_43,https://static.encyclopedia.warthunder.com/slots/ussr_zis_43.png
ussr_zis_group,https://static.encyclopedia.warthunder.com/slots/ussr_zis_group.png
ussr_zis_12_94km_1945,https://static.encyclopedia.warthunder.com/slots/ussr_zis_12_94km_1945.png
ussr_zsu_37,https://static.encyclopedia.warthunder.com/slots/ussr_zsu_37.png
ussr_btr_152d,https://static.encyclopedia.warthunder.com/slots/ussr_btr_152d.png
ussr_btr_zd,https://static.encyclopedia.warthunder.com/slots/ussr_btr_zd.png
ussr_m53_59,https://static.encyclopedia.warthunder.com/slots/ussr_m53_59.png
ussr_zsu_57_2,https://static.encyclopedia.warthunder.com/slots/ussr_zsu_57_2.png
ussr_zsu_23_4m2,https://static.encyclopedia.warthunder.com/slots/ussr_zsu_23_4m2.png
ussr_zsu_37_2,https://static.encyclopedia.warthunder.com/slots/ussr_zsu_37_2.png
ussr_zsu_23_4,https://static.encyclopedia.warthunder.com/slots/ussr_zsu_23_4.png
ussr_zsu_23_4m4,https://static.encyclopedia.warthunder.com/slots/ussr_zsu_23_4m4.png
ussr_9a33bm3,https://static.encyclopedia.warthunder.com/slots/ussr_9a33bm3.png
ussr_9a35_m2,https://static.encyclopedia.warthunder.com/slots/ussr_9a35_m2.png
ussr_zprk_2s6,https://static.encyclopedia.warthunder.com/slots/ussr_zprk_2s6.png
ussr_pantsyr_s1,https://static.encyclopedia.warthunder.com/slots/ussr_pantsyr_s1.png
ussr_t_26_1940_1st_gvtbr,https://static.encyclopedia.warthunder.com/slots/ussr_t_26_1940_1st_gvtbr.png
ussr_bt_7_1937_td,https://static.encyclopedia.warthunder.com/slots/ussr_bt_7_1937_td.png
ussr_t_35,https://static.encyclopedia.warthunder.com/slots/ussr_t_35.png
ussr_su_57,https://static.encyclopedia.warthunder.com/slots/ussr_su_57.png
